VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/06/2019 15:57:58.021,    1.42815e+00,    6.86166e-04,    2.03054e+04,    6.48149e+01,    4.32691e+02,    1.93046e+00,    1.45775e+00,    7.96830e-04,    4.41659e+02,    1.94126e+00,    1.40334e+02,    6.40103e-02,    3.85499e+01,    1.97439e-04,    3.99618e+01,    1.93454e-03,    5.37424e+00,    3.91015e-03,    4.94240e+00,    4.59118e-03,              3,       Disabled
  08/06/2019 15:58:00.778,    1.43048e+00,    6.66478e-03,    2.02684e+04,    1.48570e+02,    4.31191e+02,    4.34530e-01,    1.46008e+00,    7.02407e-03,    4.40111e+02,    3.76779e-01,    1.40356e+02,    5.18029e-02,    3.85506e+01,    1.17660e-05,    3.99706e+01,    1.40209e-03,    5.37892e+00,    2.04755e-02,    4.94324e+00,    2.00912e-03,              3,       Disabled
  08/06/2019 15:58:02.577,    1.42805e+00,    1.13148e-03,    2.02863e+04,    8.11299e+01,    4.32269e+02,    1.09931e+00,    1.45762e+00,    1.27561e-03,    4.41220e+02,    1.15861e+00,    1.40329e+02,    5.68251e-02,    3.85513e+01,    5.59072e-04,    3.99709e+01,    2.86233e-03,    5.37989e+00,    2.42965e-03,    4.94363e+00,    9.16623e-03,              3,       Disabled
  08/06/2019 15:58:04.380,    1.42274e+00,    3.47996e-03,    2.02206e+04,    1.14165e+02,    4.29793e+02,    2.27689e+00,    1.45210e+00,    3.72098e-03,    4.38663e+02,    2.27277e+00,    1.40397e+02,    2.58525e-02,    3.85522e+01,    3.56139e-04,    3.99733e+01,    3.26779e-04,    5.39435e+00,    1.19064e-02,    4.94572e+00,    2.07914e-03,              3,       Disabled
  08/06/2019 15:58:06.182,    1.42882e+00,    6.59895e-03,    2.03903e+04,    2.77220e+02,    4.31941e+02,    1.43988e+00,    1.45856e+00,    7.14907e-03,    4.40931e+02,    1.59463e+00,    1.40357e+02,    7.41059e-02,    3.85525e+01,    4.99322e-04,    3.99782e+01,    1.38214e-03,    5.37922e+00,    1.70131e-02,    4.93892e+00,    1.12109e-04,              3,       Disabled
  08/06/2019 15:58:08.200,    1.42970e+00,    1.27632e-03,    2.02213e+04,    1.19249e+01,    4.31972e+02,    1.08375e+00,    1.45921e+00,    1.32043e-03,    4.40887e+02,    1.10075e+00,    1.40381e+02,    3.32530e-02,    3.85530e+01,    1.97165e-04,    3.99775e+01,    1.13937e-03,    5.37928e+00,    7.67283e-03,    4.94235e+00,    2.30095e-04,              3,       Disabled
  08/06/2019 15:58:10.252,    1.42650e+00,    2.99038e-04,    2.02979e+04,    2.77831e+02,    4.31909e+02,    6.92213e-01,    1.45606e+00,    1.07686e-04,    4.40858e+02,    8.31576e-01,    1.40361e+02,    3.82877e-02,    3.85535e+01,    1.37516e-04,    3.99805e+01,    1.03316e-03,    5.37801e+00,    1.69699e-02,    4.94223e+00,    1.16133e-02,              3,       Disabled
  08/06/2019 15:58:12.304,    1.42806e+00,    3.49183e-03,    2.02545e+04,    3.11463e+01,    4.32316e+02,    1.15187e+00,    1.45758e+00,    3.61036e-03,    4.41253e+02,    1.16165e+00,    1.40340e+02,    2.15464e-02,    3.85542e+01,    4.61823e-04,    3.99814e+01,    2.09723e-03,    5.38285e+00,    2.44188e-03,    4.94458e+00,    7.48948e-03,              3,       Disabled
  08/06/2019 15:58:15.180,    1.42265e+00,    2.00743e-03,    2.02048e+04,    1.03256e+00,    4.33696e+02,    8.54940e-01,    1.45198e+00,    2.05035e-03,    4.42639e+02,    8.72103e-01,    1.40390e+02,    3.35348e-05,    3.85552e+01,    6.25867e-04,    3.99854e+01,    5.32624e-03,    5.37822e+00,    1.53498e-04,    4.94389e+00,    4.97416e-03,              3,       Disabled
  08/06/2019 15:58:16.977,    1.42070e+00,    2.46329e-03,    2.02336e+04,    2.36813e+01,    4.33685e+02,    7.76005e-01,    1.45003e+00,    2.54921e-03,    4.42642e+02,    7.81332e-01,    1.40332e+02,    9.60424e-02,    3.85560e+01,    7.83007e-05,    3.99891e+01,    8.44061e-04,    5.38049e+00,    8.46453e-03,    4.94656e+00,    5.48023e-04,              3,       Disabled
  08/06/2019 15:58:18.777,    1.42033e+00,    1.03388e-04,    2.01665e+04,    7.64041e+00,    4.35187e+02,    2.04419e+00,    1.44956e+00,    9.42131e-05,    4.44144e+02,    2.08280e+00,    1.40325e+02,    4.15484e-04,    3.85567e+01,    5.68996e-04,    3.99889e+01,    2.00563e-03,    5.38839e+00,    1.60714e-04,    4.94754e+00,    5.47512e-03,              3,       Disabled
  08/06/2019 15:58:20.578,    1.42638e+00,    2.70008e-03,    2.02585e+04,    6.71054e+01,    4.37221e+02,    4.76802e-01,    1.45587e+00,    2.85563e-03,    4.46261e+02,    4.56095e-01,    1.40381e+02,    4.41479e-02,    3.85573e+01,    2.39253e-05,    3.99877e+01,    3.97866e-04,    5.37024e+00,    3.26289e-03,    4.95044e+00,    1.64282e-02,              3,       Disabled
  08/06/2019 15:58:22.454,    1.42267e+00,    3.96889e-03,    2.01918e+04,    1.54269e+02,    4.36374e+02,    1.76677e-01,    1.45199e+00,    4.27930e-03,    4.45367e+02,    2.50440e-01,    1.40370e+02,    6.17353e-02,    3.85578e+01,    9.17085e-05,    3.99894e+01,    3.39985e-03,    5.37749e+00,    9.26556e-03,    4.94905e+00,    1.26410e-03,              3,       Disabled
  08/06/2019 15:58:24.506,    1.42459e+00,    2.73943e-03,    2.02608e+04,    2.86346e+01,    4.35535e+02,    6.12885e-01,    1.45405e+00,    2.83858e-03,    4.44542e+02,    6.38552e-01,    1.40333e+02,    6.38847e-03,    3.85582e+01,    2.78911e-04,    3.99872e+01,    1.35235e-03,    5.37495e+00,    1.76235e-02,    4.95427e+00,    3.17834e-03,              3,       Disabled
